,price
25944,1850.0
25945,2145.0
25946,2800.0
25947,2650.0
25948,2200.0
25949,2077.0
25950,2750.0
25951,5200.0
25952,2400.0
25953,2400.0
25954,5995.0
25955,3156.0
25956,4000.0
25957,1850.0
25958,5495.0
25959,3150.0
25960,1924.0
25961,3400.0
25962,2450.0
25963,2560.0
25964,1400.0
25965,3200.0
25966,5750.0
25967,2100.0
25968,1695.0
25969,5000.0
25970,5653.0
25971,5996.0
25972,3300.0
25973,2900.0
25974,3490.0
25975,2295.0
25976,1875.0
25977,1800.0
25978,3300.0
25979,3800.0
25980,1400.0
25981,3395.0
25982,1700.0
25983,2300.0
25984,2550.0
25985,2057.0
25986,2100.0
25987,2593.0
25988,3662.0
25989,2300.0
25990,1879.0
25991,2750.0
25992,6200.0
25993,6395.0
25994,3095.0
25995,4995.0
25996,6495.0
25997,2000.0
25998,1875.0
25999,2750.0
26000,1975.0
26001,1900.0
26002,2565.0
26003,2200.0
26004,3200.0
26005,1500.0
26006,3400.0
26007,2695.0
26008,2246.0
26009,2000.0
26010,2800.0
26011,1875.0
26012,4000.0
26013,3199.0
26014,1999.0
26015,2099.0
26016,2450.0
26017,2200.0
26018,2700.0
26019,1825.0
26020,1500.0
26021,4700.0
26022,1450.0
26023,1975.0
26024,1950.0
26025,4050.0
26026,1850.0
26027,1700.0
26028,3333.0
26029,2350.0
26030,1799.0
26031,2050.0
26032,2490.0
26033,6995.0
26034,2200.0
26035,1895.0
26036,2406.0
26037,1725.0
26038,2540.0
26039,2700.0
26040,1825.0
26041,2250.0
26042,3795.0
26043,3950.0
26044,2475.0
26045,2450.0
26046,2550.0
26047,2700.0
26048,2750.0
26049,3600.0
26050,2810.0
26051,2338.0
26052,1850.0
26053,1850.0
26054,3100.0
26055,2400.0
26056,2383.0
26057,2763.0
26058,15000.0
26059,6850.0
26060,2975.0
26061,3940.0
26062,2750.0
26063,3600.0
26064,2750.0
26065,1600.0
26066,3195.0
26067,3275.0
26068,3375.0
26069,2775.0
26070,3200.0
26071,1995.0
26072,5000.0
26073,2250.0
26074,2750.0
26075,2300.0
26076,3195.0
26077,10500.0
26078,6750.0
26079,1600.0
26080,1695.0
26081,2000.0
26082,3110.0
26083,2550.0
26084,2100.0
26085,1300.0
26086,2750.0
26087,3300.0
26088,3400.0
26089,2100.0
26090,3095.0
26091,2795.0
26092,4500.0
26093,1875.0
26094,2300.0
26095,1775.0
26096,1900.0
26097,2150.0
26098,4427.0
26099,3323.0
26100,1895.0
26101,2800.0
26102,2795.0
26103,2800.0
26104,2500.0
26105,3200.0
26106,4295.0
26107,4950.0
26108,2615.0
26109,3265.0
26110,3800.0
26111,1750.0
26112,3380.0
26113,2395.0
26114,1650.0
26115,1695.0
26116,2750.0
26117,4500.0
26118,3575.0
26119,2200.0
26120,2795.0
26121,2960.0
26122,4000.0
26123,3000.0
26124,2300.0
26125,7995.0
26126,2000.0
26127,2900.0
26128,2799.0
26129,2350.0
26130,2499.0
26131,3000.0
26132,2600.0
26133,1695.0
26134,4435.0
26135,2045.0
26136,1550.0
26137,2695.0
26138,2550.0
26139,2950.0
26140,1400.0
26141,2108.0
26142,1595.0
26143,3300.0
26144,2020.0
26145,2450.0
26146,4750.0
26147,2025.0
26148,2300.0
26149,3400.0
26150,1875.0
26151,3900.0
26152,3600.0
26153,3950.0
26154,3900.0
26155,3695.0
26156,2600.0
26157,2795.0
26158,2575.0
26159,3000.0
26160,2295.0
26161,2600.0
26162,1750.0
26163,3025.0
26164,2495.0
26165,3695.0
26166,2200.0
26167,3450.0
26168,2600.0
26169,1750.0
26170,4800.0
26171,5111.0
26172,3570.0
26173,11250.0
26174,2790.0
26175,1500.0
26176,2995.0
26177,1600.0
26178,1850.0
26179,2300.0
26181,3985.0
26182,2483.0
26183,3950.0
26184,3200.0
26185,2500.0
26186,1450.0
26187,2095.0
26188,2300.0
26189,1899.0
26190,2409.0
26191,1850.0
26192,2295.0
26193,3795.0
26194,3300.0
26195,4450.0
26196,3550.0
26197,1600.0
26198,1600.0
26199,2950.0
26200,2428.0
26201,2495.0
26202,4750.0
26203,1950.0
26204,1950.0
26205,2350.0
26206,4075.0
26207,2200.0
26208,4735.0
26209,1450.0
26210,2500.0
26211,4080.0
26212,2000.0
26213,2300.0
26214,2150.0
26215,2100.0
26216,4550.0
26217,1800.0
26218,2150.0
26219,3754.0
26220,2700.0
26221,2550.0
26222,3795.0
26223,2995.0
26224,3190.0
26225,2100.0
26226,3600.0
26227,4800.0
26228,1950.0
26229,2150.0
26230,1700.0
26231,2475.0
26232,1995.0
26233,2500.0
26234,1750.0
26235,2650.0
26236,4795.0
26237,1450.0
26238,1350.0
26239,1500.0
26240,2150.0
26241,2983.0
26242,2704.0
26243,3250.0
26244,2295.0
26245,3200.0
26246,2929.0
26247,5995.0
26248,2795.0
26249,3525.0
26250,2600.0
26251,2295.0
26252,4500.0
26253,1800.0
26254,1625.0
26255,2595.0
26256,2350.0
26257,1750.0
26258,3870.0
26259,1995.0
26260,2100.0
26261,1950.0
26262,2050.0
26263,3350.0
26264,3400.0
26265,1665.0
26266,1495.0
26267,2799.0
26268,3150.0
26269,1999.0
26270,1750.0
26271,4520.0
26272,1950.0
26273,3525.0
26274,3999.0
26275,2700.0
26276,2250.0
26277,3400.0
26278,3980.0
26279,2050.0
26280,2195.0
26281,3485.0
26282,2475.0
26283,2350.0
26284,12500.0
26285,3500.0
26286,2399.0
26287,2199.0
26288,3200.0
26289,3700.0
26290,2900.0
26291,4300.0
26292,4000.0
26293,3200.0
26294,3100.0
26295,2995.0
26296,2800.0
26297,1450.0
26298,3500.0
26299,2750.0
26300,2525.0
26301,2350.0
26302,1800.0
26303,2095.0
26304,2795.0
26305,3100.0
26306,1600.0
26307,2000.0
26308,1795.0
26309,4500.0
26310,3500.0
26311,1725.0
26312,2600.0
26313,1850.0
26314,3500.0
26315,1725.0
26316,1350.0
26317,2935.0
26318,4615.0
26319,1450.0
26320,2800.0
26321,1875.0
26322,3695.0
26323,3700.0
26324,1413.0
26325,1699.0
26326,2199.0
26327,3373.0
26328,1575.0
26329,2600.0
26330,2300.0
26331,3300.0
26332,4200.0
26333,2499.0
26334,2400.0
26335,2200.0
26336,1960.0
26337,7250.0
26338,1725.0
26339,3400.0
26340,2400.0
26341,2620.0
26342,4700.0
26343,2800.0
26344,3500.0
26345,1950.0
26346,1724.0
26347,1725.0
26348,2500.0
26349,1725.0
26350,3332.0
26351,2495.0
26352,3299.0
26353,2695.0
26354,1700.0
26355,4660.0
26356,1750.0
26357,1600.0
26358,1400.0
26359,2195.0
26360,2500.0
26361,1696.0
26362,2050.0
26363,2400.0
26364,2000.0
26365,2750.0
26366,2200.0
26367,2250.0
26368,2500.0
26369,3400.0
26370,2500.0
26371,2050.0
26372,3700.0
26373,649.0
26374,4500.0
26375,2250.0
26376,1975.0
26377,1945.0
26378,7100.0
26379,3900.0
26380,2595.0
26381,4645.0
26382,8000.0
26383,2200.0
26384,2443.0
26385,2400.0
26386,5500.0
26387,2800.0
26388,4995.0
26389,2850.0
26390,2925.0
26391,1475.0
26392,2800.0
26393,3000.0
26394,2995.0
26395,1750.0
26396,2000.0
26397,2249.0
26398,2290.0
26399,1500.0
26400,2574.0
26401,1799.0
26402,1200.0
26403,1725.0
26404,2995.0
26405,2063.0
26406,2100.0
26407,2889.0
26408,2885.0
26409,3250.0
26410,2720.0
26411,2659.0
26412,3095.0
26413,2300.0
26414,1750.0
26415,2050.0
26416,2700.0
26417,2700.0
26418,2350.0
26419,2000.0
26420,1850.0
26421,1725.0
26422,2770.0
26423,1975.0
26424,2906.0
26425,2295.0
26426,4095.0
26427,2975.0
26428,1550.0
26429,2995.0
26430,1500.0
26431,1825.0
26432,3700.0
26433,1350.0
26434,1525.0
26435,3605.0
26436,2700.0
26437,1950.0
26438,4710.0
26439,4304.0
26440,2900.0
26441,3000.0
26442,11000.0
26443,2750.0
26444,3100.0
26445,5475.0
26446,3610.0
26447,2245.0
26448,1975.0
26449,2400.0
26450,2900.0
26451,1850.0
26452,1825.0
26453,3144.0
26454,4967.0
26455,2050.0
26456,6500.0
26457,1650.0
26458,1599.0
26459,2695.0
26460,4095.0
26461,4500.0
26462,3599.0
26463,1600.0
26464,2695.0
26465,3550.0
26466,2050.0
26467,3204.0
26468,2200.0
26469,1995.0
26470,2500.0
26471,3300.0
26472,2365.0
26473,1600.0
26474,2400.0
26475,2199.0
26476,4892.0
26477,5500.0
26478,1700.0
26479,2775.0
26480,3225.0
26481,2775.0
26482,2775.0
26483,2775.0
26484,4095.0
26485,3195.0
26486,3030.0
26487,2250.0
26488,2450.0
26489,2400.0
26490,1100.0
26491,1300.0
26492,3500.0
26493,3200.0
26494,1775.0
26495,2499.0
26496,2750.0
26497,2200.0
26498,3100.0
26499,1650.0
26500,1650.0
26501,1600.0
26502,4350.0
26503,1560.0
26504,1800.0
26505,1800.0
26506,2560.0
26507,3295.0
26508,2450.0
26509,2199.0
26510,2975.0
26511,2200.0
26512,2795.0
26513,2495.0
26514,1750.0
26515,2800.0
26516,6198.0
26517,1900.0
26518,6150.0
26519,2400.0
26520,2600.0
26521,2700.0
26522,4990.0
26523,3250.0
26524,3150.0
26525,2850.0
26526,5995.0
26527,4395.0
26528,1600.0
26529,2293.0
26530,2600.0
26531,4325.0
26532,3495.0
26533,4335.0
26534,2195.0
26535,2550.0
26536,3100.0
26537,2200.0
26538,2300.0
26539,2290.0
26540,1650.0
26541,2400.0
26542,3300.0
26543,3950.0
26544,4000.0
26545,2400.0
26546,2800.0
26547,3250.0
26548,3250.0
26549,2950.0
26550,3950.0
26551,2950.0
26552,1350.0
26553,2250.0
26554,2350.0
26555,3250.0
26556,2750.0
26557,2785.0
26558,5275.0
26559,3195.0
26560,2445.0
26561,3500.0
26562,5155.0
26563,1650.0
26564,2195.0
26565,2750.0
26566,3295.0
26567,12950.0
26568,2795.0
26569,2300.0
26570,2375.0
26571,2200.0
26572,1775.0
26573,2425.0
26574,1945.0
26575,3845.0
26576,2195.0
26577,1975.0
26578,1835.0
26579,1895.0
26580,3105.0
26581,2100.0
26582,1995.0
26583,15000.0
26584,1875.0
26585,2550.0
26586,4250.0
26588,4995.0
26589,4985.0
26590,4404.0
26592,3000.0
26593,7054.0
26594,4350.0
26595,8450.0
26596,3275.0
26597,4975.0
26598,8000.0
26599,2914.0
26600,2500.0
26601,6400.0
26602,2450.0
26603,8500.0
26604,2885.0
26605,2300.0
26606,4500.0
26607,10000.0
26608,3400.0
26609,1749.0
26610,2050.0
26611,9000.0
26612,3800.0
26613,15000.0
26614,3144.0
26615,3150.0
26616,1750.0
26617,1800.0
26618,2000.0
26619,4499.0
26620,2108.0
26621,2500.0
26622,1850.0
26623,2175.0
26624,3900.0
26625,3800.0
26626,2995.0
26627,2100.0
26628,1950.0
26629,1900.0
26630,4500.0
26631,3350.0
26632,2000.0
26634,3318.0
26635,2750.0
26636,3550.0
26637,4000.0
26638,1550.0
26639,1750.0
26640,1549.0
26641,1849.0
26642,1749.0
26643,3600.0
26644,2600.0
26645,4500.0
26646,4200.0
26647,4195.0
26648,3525.0
26649,2400.0
26650,2535.0
26651,2100.0
26652,2399.0
26653,6500.0
26654,3599.0
26655,4350.0
26656,3520.0
26657,2795.0
26658,1795.0
26659,2700.0
26660,2900.0
26661,3395.0
26662,3500.0
26663,3500.0
26664,2050.0
26666,4500.0
26667,1700.0
26668,2095.0
26669,2320.0
26670,2600.0
26671,3387.0
26672,3800.0
26673,5015.0
26674,2000.0
26675,2650.0
26676,4000.0
26677,1700.0
26678,7535.0
26679,2950.0
26680,2979.0
26681,2995.0
26682,2750.0
26683,2300.0
26684,3164.0
26685,3617.0
26686,3295.0
26687,2500.0
26688,1875.0
26689,10500.0
26690,2485.0
26691,7500.0
26692,3300.0
26693,2840.0
26694,2100.0
26695,3300.0
26696,2495.0
26697,12500.0
26698,3896.0
26699,2795.0
26700,2500.0
26701,1575.0
26702,4600.0
26703,1850.0
26704,3595.0
26705,2949.0
26706,5000.0
26707,1550.0
26708,2300.0
26709,3500.0
26710,2750.0
26711,3000.0
26712,3850.0
26713,3445.0
26714,2500.0
26715,2050.0
26716,4995.0
26717,2550.0
26718,2050.0
26719,1800.0
26720,2150.0
26721,2475.0
26722,2900.0
26723,2950.0
26724,10541.0
26725,4950.0
26726,2360.0
26727,3700.0
26728,5560.0
26729,2875.0
26730,3050.0
26731,1725.0
26732,2000.0
26733,2800.0
26734,3895.0
26735,2250.0
26736,2425.0
26737,3000.0
26738,8990.0
26739,6995.0
26740,1900.0
26741,3400.0
26742,2800.0
26743,2000.0
26744,2400.0
26745,1595.0
26746,4222.0
26747,6222.0
26748,5067.0
26749,1450.0
26750,6500.0
26751,2075.0
26752,2809.0
26753,4000.0
26754,4286.0
26755,2000.0
26756,2500.0
26757,2000.0
26758,2650.0
26759,2300.0
26760,3238.0
26761,2200.0
26762,1800.0
26763,3800.0
26764,3995.0
26765,3000.0
26766,2750.0
26767,2910.0
26768,2875.0
26769,2775.0
26770,1825.0
26771,3300.0
26772,6495.0
26773,3212.0
26774,1775.0
26775,3195.0
26776,4290.0
26777,1950.0
26778,3300.0
26779,1750.0
26780,2790.0
26781,2400.0
26782,1750.0
26783,2399.0
26784,2400.0
26785,1850.0
26786,2844.0
26787,1775.0
26788,5800.0
26789,3500.0
26790,1895.0
26791,1995.0
26792,2900.0
26793,2649.0
26794,2700.0
26795,4095.0
26796,2200.0
26797,1350.0
26798,1895.0
26799,1875.0
26800,1650.0
26801,2000.0
26802,1550.0
26803,1750.0
26804,1250.0
26805,2300.0
26806,2934.0
26807,2384.0
26808,3744.0
26809,1700.0
26810,3300.0
26811,3200.0
26812,1300.0
26813,2350.0
26814,2975.0
26815,5000.0
26816,2400.0
26817,2500.0
26818,3000.0
26819,2600.0
26820,2100.0
26821,2175.0
26822,2100.0
26823,3500.0
26824,4600.0
26825,5100.0
26826,1650.0
26827,2975.0
26828,2578.0
26829,1885.0
26830,4000.0
26831,3194.0
26832,2300.0
26833,1950.0
26834,2500.0
26835,5300.0
26836,2575.0
26837,1875.0
26838,3475.0
26839,2940.0
26840,2100.0
26841,2747.0
26842,6750.0
26843,4500.0
26844,3200.0
26845,1650.0
26846,2525.0
26847,1625.0
26848,1625.0
26849,1695.0
26850,1625.0
26851,1975.0
26852,2050.0
26853,4200.0
26854,2911.0
26855,2050.0
26856,2600.0
26857,3650.0
26858,6995.0
26859,2800.0
26860,2600.0
26861,2350.0
26862,2700.0
26863,2100.0
26864,1750.0
26865,3500.0
26866,2890.0
26867,3615.0
26868,2000.0
26869,1895.0
26870,2800.0
26871,2800.0
26872,2500.0
26873,5511.0
26874,3164.0
26875,2995.0
26876,2150.0
26877,2400.0
26878,3150.0
26879,2000.0
26880,2750.0
26881,4711.0
26882,2200.0
26883,2100.0
26884,6000.0
26885,4640.0
26886,2875.0
26887,3675.0
26888,3320.0
26889,2300.0
26890,4600.0
26891,6795.0
26892,2923.0
26893,2350.0
26894,2250.0
26895,3995.0
26896,1800.0
26897,1900.0
26898,1575.0
26899,2250.0
26900,2200.0
26901,2550.0
26902,4263.0
26903,3530.0
26904,5500.0
26905,5820.0
26906,2850.0
26907,2500.0
26908,3100.0
26909,2377.0
26910,4044.0
26911,3995.0
26912,2603.0
26913,3200.0
26914,3950.0
26915,2945.0
26916,2875.0
26917,1825.0
26918,3500.0
26919,2400.0
26920,6400.0
26921,6500.0
26922,2695.0
26923,1900.0
26924,1550.0
26925,1450.0
26926,3750.0
26927,2650.0
26928,2800.0
26929,4200.0
26930,3900.0
26931,3350.0
26932,5000.0
26933,1800.0
26934,5000.0
26935,3396.0
26936,2465.0
26937,3313.0
26938,3424.0
26939,3250.0
26940,1800.0
26941,2330.0
26942,2575.0
26943,2550.0
26944,2125.0
26945,2600.0
26946,1950.0
26947,3250.0
26948,2595.0
26949,2995.0
26950,3795.0
26951,3250.0
26952,2700.0
26953,3884.0
26954,2252.0
26955,2298.0
26956,3596.0
26957,2400.0
26958,2455.0
26959,2150.0
26960,3250.0
26961,2575.0
26962,2995.0
26963,3979.0
26964,1995.0
26965,1545.0
26966,2300.0
26967,2600.0
26968,4307.0
26969,2400.0
26970,1950.0
26971,5680.0
26972,2725.0
26973,2300.0
26974,2809.0
26975,4450.0
26976,4111.0
26977,2311.0
26978,1900.0
26979,2100.0
26980,2200.0
26981,2899.0
26982,1600.0
26983,2495.0
26984,2200.0
26985,1550.0
26986,2650.0
26987,2800.0
26988,2975.0
26989,1750.0
26990,2000.0
26991,3195.0
26992,3950.0
26993,2295.0
26994,2400.0
26995,3000.0
26996,3900.0
26997,3600.0
26998,4995.0
26999,1554.0
27000,2995.0
27001,2295.0
27002,3235.0
27003,2250.0
27004,1950.0
27005,1750.0
27006,2100.0
27007,3995.0
27008,1995.0
27009,2100.0
27010,2050.0
27011,7500.0
27012,2500.0
27013,3200.0
27014,1695.0
27015,3140.0
27016,1650.0
27017,4200.0
27018,10000.0
27019,3995.0
27020,3600.0
27021,2250.0
27022,2700.0
27023,2795.0
27024,1750.0
27025,1875.0
27026,1875.0
27027,1475.0
27028,1950.0
27029,1850.0
27030,1695.0
27031,1750.0
27032,1695.0
27033,2150.0
27034,1850.0
27035,1850.0
27036,2095.0
27037,2550.0
27038,4000.0
27039,2500.0
27040,2750.0
27041,2995.0
27042,2650.0
27043,2350.0
27044,6900.0
27045,2875.0
27046,2995.0
27047,2885.0
27048,2100.0
27049,2100.0
27050,1725.0
27051,2549.0
27052,6400.0
27053,2792.0
27054,3194.0
27055,2850.0
27056,2200.0
27057,2650.0
27058,2300.0
27059,1675.0
27060,1875.0
27061,2900.0
27062,2300.0
27063,2425.0
27064,3258.0
27065,2300.0
27066,2000.0
27067,1325.0
27068,1500.0
27069,4490.0
27070,1600.0
27071,1725.0
27072,2700.0
27073,4100.0
27074,4250.0
27075,1800.0
27076,2000.0
27077,2399.0
27078,1950.0
27079,1850.0
27080,2700.0
27081,2750.0
27082,1415.0
27083,2350.0
27084,2500.0
27085,6500.0
27086,3995.0
27087,4200.0
27088,1899.0
27089,3683.0
27090,3700.0
27091,2100.0
27092,1970.0
27093,4230.0
27094,2200.0
27095,3553.0
27096,2500.0
27097,3554.0
27098,2950.0
27099,2950.0
27100,1995.0
27101,2000.0
27102,3450.0
27103,3300.0
27104,2150.0
27105,3920.0
27106,3295.0
27107,4090.0
27108,6300.0
27109,3770.0
27110,2025.0
27111,2500.0
27112,2750.0
27113,1450.0
27114,2208.0
27115,2595.0
27116,1500.0
27117,1875.0
27118,1675.0
27119,2600.0
27120,3099.0
27121,3250.0
27122,3200.0
27123,2471.0
27124,5795.0
27125,2610.0
27126,2650.0
27127,2785.0
27128,3677.0
27129,2820.0
27130,2145.0
27131,2600.0
27132,1800.0
27133,1600.0
27134,3400.0
27135,3700.0
27136,1900.0
27137,1999.0
27138,3124.0
27139,2750.0
27140,2899.0
27141,2750.0
27142,5353.0
27143,2900.0
27144,2400.0
27145,3165.0
27146,6075.0
27147,2850.0
27148,3095.0
27149,2199.0
27150,2190.0
27151,2300.0
27152,5229.0
27153,2540.0
27154,3400.0
27155,2700.0
27156,7350.0
27157,2600.0
27158,2525.0
27159,2000.0
27160,2400.0
27161,2800.0
27162,3599.0
27163,3800.0
27164,2500.0
27165,1425.0
27166,1800.0
27167,1800.0
27168,1999.0
27169,2499.0
27170,3040.0
27171,1300.0
27172,4371.0
27173,2800.0
27174,2575.0
27175,1800.0
27176,2375.0
27177,1800.0
27178,2200.0
27179,2550.0
27180,2875.0
27181,3300.0
27182,8650.0
27183,1575.0
27184,2385.0
27185,2704.0
27186,1750.0
27187,3500.0
27188,2930.0
27189,2775.0
27190,3755.0
27191,1800.0
27192,1995.0
27193,1549.0
27194,7350.0
27195,1750.0
27196,2000.0
27197,5150.0
27198,1900.0
27199,1900.0
27200,2995.0
27201,1650.0
27202,1500.0
27203,1000.0
27204,2200.0
27205,1750.0
27206,1795.0
27207,2495.0
27208,1995.0
27209,3765.0
27210,1200.0
27211,5958.0
27212,1495.0
27213,3200.0
27214,2300.0
27215,3500.0
27216,2350.0
27217,2975.0
27218,2350.0
27219,3115.0
27220,5450.0
27221,3000.0
27222,2450.0
27223,1500.0
27224,1450.0
27225,6595.0
27226,2795.0
27227,3195.0
27228,2960.0
27229,2250.0
27230,1350.0
27231,4000.0
27232,2400.0
27233,2400.0
27234,3300.0
27235,2800.0
27236,1750.0
27237,3600.0
27238,1995.0
27239,1350.0
27240,4825.0
27241,1495.0
27242,1790.0
27243,950.0
27244,3850.0
27245,3975.0
27246,2195.0
27248,2700.0
27249,6600.0
27250,2250.0
27251,2550.0
27252,2295.0
27253,6900.0
27254,3750.0
27255,3000.0
27256,10000.0
27257,7450.0
27258,3500.0
27259,2000.0
27260,17500.0
27261,5250.0
27262,6600.0
27263,6975.0
27264,6500.0
27265,7999.0
27266,3000.0
27267,3750.0
27268,3666.0
27269,2800.0
27270,2495.0
27271,2495.0
27273,7000.0
27274,5000.0
27275,9000.0
27276,8995.0
27277,2540.0
27278,5500.0
27279,2350.0
27280,6250.0
27281,3200.0
27282,1795.0
27283,3640.0
27284,2800.0
27285,2845.0
27286,6850.0
27287,3250.0
27288,2995.0
27289,4500.0
27290,3250.0
27291,2695.0
27292,2595.0
27293,2595.0
27294,3058.0
27295,3200.0
27296,5800.0
27297,2095.0
27298,3500.0
27299,2300.0
27300,1600.0
27301,3150.0
27302,2900.0
27303,5062.0
27304,4700.0
27305,2950.0
27306,3200.0
27307,3466.0
27308,7000.0
27309,2800.0
27310,2400.0
27311,2480.0
27312,4700.0
27313,1900.0
27314,1975.0
27315,1400.0
27316,2350.0
27317,4600.0
27318,2400.0
27319,8028.0
27320,3671.0
27321,4100.0
27322,3715.0
27323,15000.0
27324,3537.0
27325,4750.0
27326,3600.0
27327,1800.0
27328,3100.0
27329,4200.0
27330,3500.0
27331,2550.0
27332,6200.0
27333,3000.0
27334,5750.0
27335,2995.0
27336,2199.0
27337,5725.0
27338,2985.0
27339,3110.0
27340,4995.0
27341,2687.0
27342,2750.0
27343,3400.0
27344,2350.0
27345,2400.0
27346,4050.0
27347,2900.0
27348,2099.0
27349,2920.0
27350,2350.0
27351,4150.0
27352,5750.0
27353,4595.0
27354,3650.0
27355,8000.0
27356,4599.0
27357,2850.0
27358,5000.0
27359,1800.0
27360,6200.0
27361,4375.0
27362,3250.0
27363,3295.0
27364,2675.0
27365,5250.0
27366,5050.0
27367,3250.0
27368,1250.0
27369,4470.0
27370,4153.0
27371,1450.0
27372,2577.0
27373,3215.0
27374,3700.0
27375,3895.0
27376,1785.0
27377,3100.0
27378,4090.0
27379,6855.0
27380,2940.0
27381,5250.0
27382,2600.0
27383,2700.0
27384,2295.0
27385,2400.0
27386,2995.0
27387,5100.0
27388,3650.0
27389,2520.0
27390,2499.0
27391,3800.0
27392,3700.0
27393,2200.0
27394,2900.0
27395,3050.0
27396,2295.0
27397,3250.0
27398,3200.0
27399,10000.0
27400,2995.0
27401,3300.0
27402,4225.0
27403,2400.0
27404,14000.0
27405,2325.0
27406,2000.0
27407,2000.0
27408,2700.0
27409,2700.0
27410,2400.0
27411,3500.0
27412,4000.0
27413,4222.0
27414,3195.0
27415,2200.0
27416,3550.0
27417,3275.0
27418,2350.0
27419,5300.0
27420,6360.0
27421,2635.0
27422,2950.0
27423,5095.0
27424,2250.0
27425,2850.0
27426,3025.0
27427,3800.0
27428,4400.0
27429,2862.0
27430,3695.0
27431,2000.0
27432,18000.0
27433,3395.0
27434,3495.0
27435,3000.0
27436,1650.0
27437,1695.0
27438,2300.0
27439,3625.0
27440,4000.0
27441,3235.0
27442,5495.0
27443,1850.0
27444,1900.0
27445,6800.0
27446,2480.0
27447,1910.0
27448,2825.0
27449,2895.0
27450,9750.0
27451,3195.0
27452,2750.0
27453,2195.0
27454,3495.0
27455,4196.0
27456,2800.0
27457,1550.0
27458,3550.0
27459,1900.0
27460,2100.0
27461,2395.0
27462,2295.0
27463,4500.0
27464,3050.0
27465,2258.0
27466,1795.0
27467,1850.0
27468,3595.0
27469,2577.0
27470,2700.0
27471,2900.0
27472,2200.0
27473,3250.0
27474,2800.0
27475,6500.0
27476,3100.0
27477,2500.0
27478,1850.0
27479,1850.0
27480,2890.0
27481,3650.0
27482,2490.0
27483,2100.0
27484,1800.0
27485,1875.0
27486,2425.0
27487,4925.0
27488,2695.0
27489,1685.0
27490,2650.0
27491,3018.0
27492,2810.0
27493,2495.0
27494,2500.0
27495,2075.0
27496,2650.0
27497,2750.0
27498,3200.0
27499,4000.0
27500,8250.0
27501,6000.0
27502,1795.0
27503,3695.0
27504,3150.0
27505,1695.0
27506,2050.0
27507,2975.0
27508,3200.0
27509,1325.0
27510,4200.0
27511,3750.0
27512,2250.0
27513,1800.0
27514,3200.0
27515,4800.0
27516,3550.0
27517,1600.0
27518,3500.0
27519,2400.0
27520,2400.0
27521,2150.0
27522,2150.0
27523,2400.0
27524,2400.0
27525,2800.0
27526,2000.0
27527,2500.0
27528,3995.0
27529,3010.0
27530,2499.0
27531,1950.0
27532,2995.0
27533,2850.0
27534,2677.0
27535,1625.0
27536,2900.0
27537,3075.0
27538,2475.0
27539,2100.0
27540,2475.0
27541,2400.0
27542,2375.0
27543,2600.0
27544,2600.0
27545,2515.0
27546,2100.0
27547,2875.0
27548,2500.0
27549,7200.0
27550,7000.0
27551,3250.0
27552,2075.0
27553,1900.0
27554,4288.0
27555,2379.0
27556,2350.0
27557,2699.0
27558,3205.0
27559,1600.0
27560,3995.0
27561,6350.0
27562,2450.0
27563,2395.0
27564,1400.0
27565,1750.0
27566,2875.0
27567,2600.0
27568,3599.0
27569,5395.0
27570,3395.0
27571,2395.0
27572,1700.0
27573,2000.0
27574,2495.0
27575,2750.0
27576,1925.0
27577,1865.0
27578,3254.0
27579,2350.0
27580,2390.0
27581,1775.0
27582,5250.0
27583,2450.0
27584,2501.0
27585,3500.0
27586,3050.0
27587,2200.0
27588,3100.0
27589,1995.0
27590,2895.0
27591,2500.0
27592,4200.0
27593,2200.0
27594,2525.0
27595,1900.0
27596,2275.0
27597,2600.0
27598,2199.0
27599,2250.0
27600,2044.0
27601,4500.0
27602,1750.0
27603,5299.0
27604,3299.0
27605,2000.0
27606,2210.0
27607,2700.0
27608,6300.0
27609,3795.0
27610,2356.0
27611,2875.0
27612,2550.0
27613,2195.0
27614,3150.0
27615,2900.0
27616,2525.0
27617,1600.0
27618,2988.0
27619,3590.0
27620,3758.0
27621,3850.0
27622,3620.0
27623,1325.0
27624,2550.0
27625,3800.0
27626,2650.0
27627,3937.0
27628,1995.0
27629,3000.0
27630,2800.0
27631,2600.0
27632,3317.0
27633,3200.0
27634,4250.0
27635,5950.0
27636,4625.0
27637,3445.0
27638,3350.0
27639,5315.0
27640,4675.0
27641,2500.0
27642,1700.0
27643,2450.0
27644,1400.0
27645,1800.0
27646,1750.0
27647,4550.0
27648,1975.0
27649,1875.0
27650,1550.0
27651,1800.0
27652,2700.0
27653,3095.0
27654,1950.0
27655,1850.0
27656,3875.0
27657,1800.0
27658,4250.0
27659,2250.0
